pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_RECEPTOR_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21430424	-0.6838888	0.9150943	0.96967787	1	30	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5451	tags=37%, list=30%, signal=52%		negative	FALSE	FALSE
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.17286038	-0.68419003	0.9675141	0.9698263	1	87	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3930	tags=21%, list=22%, signal=26%		negative	FALSE	FALSE
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24076092	-0.68146354	0.875817	0.9702747	1	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	996	tags=11%, list=5%, signal=12%		negative	FALSE	FALSE
GOBP_INTERLEUKIN_12_PRODUCTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.18497321	-0.68083185	0.93768114	0.97035867	1	59	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2590	tags=14%, list=14%, signal=16%		negative	FALSE	FALSE
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.19104092	0.71974546	0.9308176	0.97058177	1	36	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3161	tags=25%, list=17%, signal=30%		positive	FALSE	FALSE
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.22119792	0.72058135	0.8707865	0.9707158	1	21	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4566	tags=33%, list=25%, signal=44%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.17922576	-0.6772024	0.9626168	0.97106034	1	66	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4353	tags=26%, list=24%, signal=34%		negative	FALSE	FALSE
GOBP_PROTEIN_TARGETING_TO_VACUOLE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.19060534	-0.67923015	0.93997073	0.97110337	1	47	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5786	tags=36%, list=32%, signal=53%		negative	FALSE	FALSE
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23742644	0.7162013	0.8701299	0.9711078	1	16	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	6955	tags=63%, list=38%, signal=101%		positive	FALSE	FALSE
GOBP_DETERMINATION_OF_ADULT_LIFESPAN	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21162574	-0.6786816	0.9143731	0.9711211	1	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4794	tags=34%, list=26%, signal=47%		negative	FALSE	FALSE
GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22035663	-0.6781001	0.9137931	0.97116464	1	25	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3580	tags=24%, list=20%, signal=30%		negative	FALSE	FALSE
GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.2173299	0.7170099	0.8981723	0.97127557	1	22	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1070	tags=14%, list=6%, signal=14%		positive	FALSE	FALSE
GOBP_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23477878	-0.6773592	0.8981481	0.9713191	1	19	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1009	tags=11%, list=6%, signal=11%		negative	FALSE	FALSE
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.2256918	0.7175653	0.8619792	0.9716879	1	19	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	50	tags=5%, list=0%, signal=5%		positive	FALSE	FALSE
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.2050264	0.7005496	0.9108635	0.97322565	1	24	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4408	tags=38%, list=24%, signal=49%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.2269354	0.7122235	0.85175204	0.9736817	1	18	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2307	tags=22%, list=13%, signal=25%		positive	FALSE	FALSE
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.18965954	-0.6695408	0.9542203	0.9738929	1	48	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5076	tags=29%, list=28%, signal=40%		negative	FALSE	FALSE
GOBP_INCLUSION_BODY_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.1967225	0.70077795	0.91066283	0.9739572	1	27	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5128	tags=44%, list=28%, signal=62%		positive	FALSE	FALSE
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.19757842	-0.66954476	0.9346211	0.974252	1	40	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4244	tags=25%, list=23%, signal=33%		negative	FALSE	FALSE
GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22985667	-0.6697619	0.90822786	0.9744895	1	21	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	7262	tags=52%, list=40%, signal=87%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23964944	0.69651073	0.86243385	0.97450423	1	15	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	6428	tags=53%, list=35%, signal=82%		positive	FALSE	FALSE
GOBP_RESPONSE_TO_INTERFERON_ALPHA	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22839433	-0.66782916	0.8987539	0.9745991	1	20	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3266	tags=25%, list=18%, signal=30%		negative	FALSE	FALSE
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.1952827	-0.67128956	0.9461078	0.9746153	1	36	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5292	tags=33%, list=29%, signal=47%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.16232488	0.70100117	0.9583333	0.9746645	1	68	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3798	tags=24%, list=21%, signal=30%		positive	FALSE	FALSE
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_TRANSITION_ZONE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22610506	-0.67044723	0.91260505	0.97477156	1	21	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4169	tags=19%, list=23%, signal=25%		negative	FALSE	FALSE
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.17559715	-0.66979825	0.9736111	0.97482854	1	68	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4956	tags=26%, list=27%, signal=36%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22998703	-0.66552204	0.9073482	0.97490674	1	19	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1057	tags=11%, list=6%, signal=11%		negative	FALSE	FALSE
GOBP_DIOL_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20925164	0.7096181	0.9117647	0.9749269	1	26	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2970	tags=19%, list=16%, signal=23%		positive	FALSE	FALSE
GOBP_BONE_CELL_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.22423202	0.6970539	0.86918604	0.97499824	1	18	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1502	tags=17%, list=8%, signal=18%		positive	FALSE	FALSE
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20154361	0.7039085	0.9081081	0.9750756	1	27	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4982	tags=30%, list=27%, signal=41%		positive	FALSE	FALSE
GOBP_PURINE_CONTAINING_COMPOUND_SALVAGE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.2208587	0.7050168	0.89014083	0.9750763	1	19	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5230	tags=47%, list=29%, signal=66%		positive	FALSE	FALSE
GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23329903	-0.66626	0.903937	0.97517914	1	19	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1023	tags=11%, list=6%, signal=11%		negative	FALSE	FALSE
GOBP_CERAMIDE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.16671841	-0.66557896	0.9828947	0.9752331	1	91	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5984	tags=34%, list=33%, signal=50%		negative	FALSE	FALSE
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.24212949	0.70133215	0.8606557	0.9752883	1	15	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5008	tags=40%, list=28%, signal=55%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20322303	-0.6630952	0.93457943	0.9756273	1	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6144	tags=38%, list=34%, signal=57%		negative	FALSE	FALSE
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21203278	0.7019694	0.90231365	0.97569484	1	22	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5314	tags=41%, list=29%, signal=58%		positive	FALSE	FALSE
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_N_ACETYL_GALACTOSAMINE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20180947	-0.662161	0.9452888	0.97582984	1	33	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5935	tags=33%, list=33%, signal=49%		negative	FALSE	FALSE
GOBP_MITOCHONDRION_DISTRIBUTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23099516	0.705162	0.8981723	0.97586143	1	17	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	722	tags=12%, list=4%, signal=12%		positive	FALSE	FALSE
GOBP_GLUTAMINE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23588407	-0.6631908	0.89424574	0.9759235	1	17	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5490	tags=41%, list=30%, signal=59%		negative	FALSE	FALSE
GOBP_B_CELL_PROLIFERATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.15096158	0.6920741	0.9959184	0.97597855	1	91	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5255	tags=32%, list=29%, signal=45%		positive	FALSE	FALSE
GOBP_AGGREPHAGY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23434243	-0.660984	0.89722675	0.9761571	1	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	81	tags=6%, list=0%, signal=6%		negative	FALSE	FALSE
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21477114	0.69287217	0.8907767	0.97630316	1	20	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5453	tags=45%, list=30%, signal=64%		positive	FALSE	FALSE
GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.2372282	0.7054831	0.8630491	0.9765148	1	15	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5553	tags=47%, list=31%, signal=67%		positive	FALSE	FALSE
GOBP_NK_T_CELL_ACTIVATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21143584	0.70620614	0.9160105	0.9768229	1	23	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5504	tags=48%, list=30%, signal=68%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20879808	-0.6570614	0.9338346	0.9780205	1	26	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1496	tags=12%, list=8%, signal=13%		negative	FALSE	FALSE
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21185821	-0.65563697	0.92789966	0.97844887	1	27	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3571	tags=22%, list=20%, signal=28%		negative	FALSE	FALSE
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.17189257	0.68191946	0.9570957	0.97845453	1	45	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5008	tags=27%, list=28%, signal=37%		positive	FALSE	FALSE
GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.16554414	-0.6535979	0.9766162	0.97848326	1	87	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1664	tags=10%, list=9%, signal=11%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.18517138	-0.65396506	0.95307916	0.97865	1	45	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1230	tags=9%, list=7%, signal=10%		negative	FALSE	FALSE
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2406454	-0.65450495	0.9239865	0.9786961	1	15	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3773	tags=33%, list=21%, signal=42%		negative	FALSE	FALSE
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.16692612	0.6864717	0.9370629	0.97895783	1	52	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5032	tags=33%, list=28%, signal=45%		positive	FALSE	FALSE
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.16663328	-0.6512928	0.97544336	0.97897446	1	87	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4645	tags=22%, list=26%, signal=29%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20976663	-0.6515835	0.923676	0.9791919	1	25	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6524	tags=44%, list=36%, signal=68%		negative	FALSE	FALSE
GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20167622	0.6834739	0.93502825	0.97919506	1	27	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3657	tags=26%, list=20%, signal=32%		positive	FALSE	FALSE
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.1993722	-0.6494398	0.9500734	0.9792002	1	30	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2027	tags=10%, list=11%, signal=11%		negative	FALSE	FALSE
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.15036581	-0.65018034	0.99636364	0.97920555	1	185	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4920	tags=24%, list=27%, signal=33%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.15653156	0.6820211	0.988	0.97927547	1	75	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3856	tags=24%, list=21%, signal=30%		positive	FALSE	FALSE
GOBP_NEURAL_TUBE_PATTERNING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.20269938	-0.6467384	0.94461536	0.9794761	1	30	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1828	tags=10%, list=10%, signal=11%		negative	FALSE	FALSE
GOBP_SENSORY_PERCEPTION_OF_TASTE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.19147582	-0.6470498	0.96005917	0.9796726	1	39	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5303	tags=36%, list=29%, signal=51%		negative	FALSE	FALSE
GOBP_ADAPTIVE_IMMUNE_RESPONSE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.1368501	-0.64486367	1	0.9797208	1	457	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3979	tags=18%, list=22%, signal=23%		negative	FALSE	FALSE
GOBP_CERAMIDE_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21188173	0.68389654	0.9211956	0.9797956	1	21	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1276	tags=10%, list=7%, signal=10%		positive	FALSE	FALSE
GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.18908171	-0.64722705	0.9537037	0.9799448	1	38	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4773	tags=29%, list=26%, signal=39%		negative	FALSE	FALSE
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.16562405	-0.6435001	0.98228884	0.9800197	1	75	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4555	tags=23%, list=25%, signal=30%		negative	FALSE	FALSE
