pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_DNA_CONFORMATION_CHANGE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.61599755	1.8728238	0.008333334	0.009384922	0.841	17	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2302	tags=41%, list=13%, signal=47%		positive	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5229973	1.8745565	0.0028328612	0.009392716	0.835	28	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3762	tags=46%, list=21%, signal=58%		positive	TRUE	TRUE
GOBP_MRNA_EXPORT_FROM_NUCLEUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.433345	1.8733276	0	0.009403377	0.84	64	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3345	tags=34%, list=18%, signal=42%		positive	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4228134	-1.8302596	0	0.009800256	0.908	160	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3230	tags=36%, list=18%, signal=43%		negative	TRUE	TRUE
GOBP_ARTERY_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4742536	-1.831831	0	0.009800445	0.905	73	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4391	tags=51%, list=24%, signal=67%		negative	TRUE	TRUE
GOBP_REGULATION_OF_PLATELET_ACTIVATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.513919	-1.8303603	0	0.009820033	0.908	49	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4009	tags=47%, list=22%, signal=60%		negative	TRUE	TRUE
GOBP_NEGATIVE_CHEMOTAXIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5137694	-1.8299252	0	0.0098262895	0.911	46	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4268	tags=52%, list=23%, signal=68%		negative	TRUE	TRUE
GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.64612424	-1.8311651	0.0050167223	0.009835258	0.907	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3892	tags=56%, list=21%, signal=71%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_ESTRADIOL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44923988	-1.8294934	0	0.00983942	0.912	102	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2083	tags=28%, list=11%, signal=32%		negative	TRUE	TRUE
GOBP_REGULATION_OF_LIPID_LOCALIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.43361428	-1.8304465	0	0.009852446	0.908	143	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3000	tags=29%, list=16%, signal=35%		negative	TRUE	TRUE
GOBP_REGULATION_OF_CYTOKINESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.4075159	1.8649828	0	0.010064993	0.856	87	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3437	tags=41%, list=19%, signal=51%		positive	TRUE	TRUE
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5575183	-1.8253996	0	0.01021969	0.919	31	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3004	tags=45%, list=17%, signal=54%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_PROSTAGLANDIN	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5310212	-1.8256345	0.0014836795	0.010224609	0.919	37	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3876	tags=49%, list=21%, signal=62%		negative	TRUE	TRUE
GOBP_STRESS_FIBER_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4506709	-1.8244205	0	0.010291925	0.921	108	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4207	tags=45%, list=23%, signal=59%		negative	TRUE	TRUE
GOBP_VESICLE_COATING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5109461	1.8607295	0	0.010358881	0.867	33	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3933	tags=45%, list=22%, signal=58%		positive	TRUE	TRUE
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.386955	-1.8237945	0	0.0103636375	0.924	414	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4529	tags=38%, list=25%, signal=50%		negative	TRUE	TRUE
GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5975534	1.861265	0.0053619305	0.010366809	0.866	19	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4057	tags=58%, list=22%, signal=74%		positive	TRUE	TRUE
GOBP_HEART_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4043479	-1.8225241	0	0.010415502	0.925	252	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5424	tags=46%, list=30%, signal=64%		negative	TRUE	TRUE
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4769747	-1.8228792	0	0.010425127	0.925	71	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3451	tags=42%, list=19%, signal=52%		negative	TRUE	TRUE
GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.53869194	1.8595793	0.0029325513	0.010427094	0.87	24	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2994	tags=42%, list=16%, signal=50%		positive	TRUE	TRUE
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41584802	-1.8231317	0	0.010430738	0.925	207	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2747	tags=31%, list=15%, signal=36%		negative	TRUE	TRUE
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.52278835	1.8580174	0	0.010510445	0.873	28	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3565	tags=57%, list=20%, signal=71%		positive	TRUE	TRUE
GOBP_ENSHEATHMENT_OF_NEURONS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.43412912	-1.8201832	0	0.010691919	0.934	142	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3687	tags=39%, list=20%, signal=48%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_PROGESTERONE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.55297774	-1.819813	0	0.010713251	0.936	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2265	tags=38%, list=12%, signal=43%		negative	TRUE	TRUE
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.45164204	1.8542191	0	0.01078335	0.89	56	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2772	tags=34%, list=15%, signal=40%		positive	TRUE	TRUE
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.4620214	1.8547137	0	0.010793473	0.889	50	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3881	tags=44%, list=21%, signal=56%		positive	TRUE	TRUE
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5465042	-1.8182559	0	0.010841287	0.936	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2532	tags=44%, list=14%, signal=51%		negative	TRUE	TRUE
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.42417818	-1.8172729	0	0.010940059	0.938	170	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2898	tags=28%, list=16%, signal=33%		negative	TRUE	TRUE
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5118063	-1.8162909	0.001447178	0.010984151	0.941	49	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2478	tags=39%, list=14%, signal=45%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.51717925	-1.816328	0	0.011019072	0.94	44	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2726	tags=34%, list=15%, signal=40%		negative	TRUE	TRUE
GOBP_SMOOTH_MUSCLE_CELL_MIGRATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.48386797	-1.813415	0	0.011114506	0.947	63	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4954	tags=56%, list=27%, signal=76%		negative	TRUE	TRUE
GOBP_ADAPTIVE_THERMOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41726097	-1.8149236	0	0.011139233	0.944	162	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3149	tags=34%, list=17%, signal=41%		negative	TRUE	TRUE
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5994177	-1.814393	0	0.011145893	0.945	22	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1632	tags=36%, list=9%, signal=40%		negative	TRUE	TRUE
GOBP_RENAL_SYSTEM_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39228457	-1.8134648	0	0.011149124	0.947	314	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4393	tags=39%, list=24%, signal=50%		negative	TRUE	TRUE
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4273654	-1.8146662	0	0.011154231	0.945	146	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4483	tags=43%, list=25%, signal=57%		negative	TRUE	TRUE
GOBP_FOAM_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5387775	-1.813665	0.0014513788	0.011180137	0.946	38	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3569	tags=45%, list=20%, signal=56%		negative	TRUE	TRUE
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4340019	-1.8125705	0	0.011213186	0.951	136	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4354	tags=44%, list=24%, signal=58%		negative	TRUE	TRUE
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.6215899	1.8490264	0.010335918	0.011238737	0.897	16	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3416	tags=50%, list=19%, signal=61%		positive	TRUE	TRUE
GOBP_REGULATION_OF_HEART_GROWTH	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.49429205	-1.8114184	0	0.011283141	0.952	56	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2588	tags=43%, list=14%, signal=50%		negative	TRUE	TRUE
GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6133444	-1.8118825	0.0015898251	0.01128784	0.952	19	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2228	tags=42%, list=12%, signal=48%		negative	TRUE	TRUE
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.40500453	-1.810918	0	0.011304869	0.952	203	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3140	tags=30%, list=17%, signal=36%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_PAIN	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.53715235	-1.8097663	0.00618238	0.011419419	0.956	33	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2011	tags=30%, list=11%, signal=34%		negative	TRUE	TRUE
GOBP_MUSCLE_ADAPTATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4440932	-1.8087912	0	0.011474722	0.958	99	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4691	tags=47%, list=26%, signal=64%		negative	TRUE	TRUE
GOBP_FATTY_ACID_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.45206445	-1.8091584	0	0.011489165	0.958	97	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2649	tags=32%, list=15%, signal=37%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46679804	-1.8080008	0	0.011499145	0.96	81	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4236	tags=44%, list=23%, signal=58%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_MYELINATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6342524	-1.8087926	0.0031496063	0.011517063	0.958	17	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3621	tags=59%, list=20%, signal=73%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6344995	-1.8080149	0	0.011541112	0.96	18	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3365	tags=56%, list=18%, signal=68%		negative	TRUE	TRUE
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.54735684	1.845522	0.0057471264	0.011543438	0.902	23	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3070	tags=43%, list=17%, signal=52%		positive	TRUE	TRUE
GOBP_VASODILATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5128937	-1.8080518	0.0014556041	0.011576	0.959	46	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5449	tags=61%, list=30%, signal=87%		negative	TRUE	TRUE
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.58101535	1.8440061	0	0.011613487	0.904	19	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3405	tags=58%, list=19%, signal=71%		positive	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.581104	-1.8059047	0.0015797789	0.011702065	0.963	25	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4117	tags=60%, list=23%, signal=77%		negative	TRUE	TRUE
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4657517	-1.8062022	0	0.0117045855	0.962	77	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5125	tags=45%, list=28%, signal=63%		negative	TRUE	TRUE
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.53389066	-1.8029687	0.0015408321	0.011920756	0.969	38	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1543	tags=34%, list=8%, signal=37%		negative	TRUE	TRUE
GOBP_DETOXIFICATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.42950124	-1.8039343	0.0012674271	0.011948405	0.966	138	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2202	tags=25%, list=12%, signal=29%		negative	TRUE	TRUE
GOBP_ENERGY_HOMEOSTASIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4500848	-1.8030225	0	0.011959788	0.969	89	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4241	tags=46%, list=23%, signal=60%		negative	TRUE	TRUE
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.58990747	-1.803259	0.0032520324	0.011966475	0.967	24	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3527	tags=54%, list=19%, signal=67%		negative	TRUE	TRUE
GOBP_MICROTUBULE_DEPOLYMERIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.45793563	1.8388815	0	0.012057809	0.912	46	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1709	tags=28%, list=9%, signal=31%		positive	TRUE	TRUE
GOBP_SARCOMERE_ORGANIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5102845	-1.8015379	0.0015015015	0.012071174	0.972	48	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2644	tags=42%, list=15%, signal=49%		negative	TRUE	TRUE
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46103102	-1.80003	0	0.012130315	0.975	79	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3658	tags=39%, list=20%, signal=49%		negative	TRUE	TRUE
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6558249	-1.7995384	0.0063492064	0.012147529	0.975	16	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3593	tags=50%, list=20%, signal=62%		negative	TRUE	TRUE
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39101166	-1.8000728	0	0.012169365	0.975	296	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3535	tags=31%, list=19%, signal=38%		negative	TRUE	TRUE
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4302609	-1.8001951	0	0.012205156	0.975	136	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3991	tags=39%, list=22%, signal=50%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_ACTIVITY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46727294	-1.8002424	0	0.012241214	0.975	72	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3573	tags=40%, list=20%, signal=50%		negative	TRUE	TRUE
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5595926	-1.7976743	0.0015698588	0.012356623	0.976	30	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4829	tags=73%, list=27%, signal=100%		negative	TRUE	TRUE
GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4464667	-1.7967749	0	0.012439198	0.978	102	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4167	tags=43%, list=23%, signal=56%		negative	TRUE	TRUE
