gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	gene_id	pvalue	padj	stat	layer	significant	direction	comparison	reference	contrast	method
SORBS1	-3.39214260743014	9.91522237819983	-27.5575076855498	3.18623263146847e-130	6.82228634032073e-128	286.707704291606	SORBS1	SORBS1	3.18623263146847e-130	6.82228634032073e-128	-27.5575076855498	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HIF3A	-4.98288973836139	3.34886300578035	-27.5226215168314	5.75937079771597e-130	1.21884358742361e-127	286.117319202496	HIF3A	HIF3A	5.75937079771597e-130	1.21884358742361e-127	-27.5226215168314	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
RYR3	-3.61229228837819	3.73589694467382	-27.5209822930298	5.89722276507658e-130	1.23367188878614e-127	286.093715232478	RYR3	RYR3	5.89722276507658e-130	1.23367188878614e-127	-27.5209822930298	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PYGM	-3.53716543443842	3.65633666391412	-27.5077967147188	7.37567835838105e-130	1.52542438775608e-127	285.870615168174	PYGM	PYGM	7.37567835838105e-130	1.52542438775608e-127	-27.5077967147188	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
DTL	3.06906789649604	8.63628464079273	27.5010149828649	8.3093967110872e-130	1.69922494541334e-127	285.751753911279	DTL	DTL	8.3093967110872e-130	1.69922494541334e-127	27.5010149828649	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
BUB1	3.51281698651829	8.27151750619323	27.4073996270287	4.064281326087e-129	8.21888001497593e-127	284.168624394448	BUB1	BUB1	4.064281326087e-129	8.21888001497593e-127	27.4073996270287	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ARHGAP20	-3.46580234771066	5.45815639966969	-27.3126754362116	2.01655936812492e-128	4.03311873624985e-126	282.571221296488	ARHGAP20	ARHGAP20	2.01655936812492e-128	4.03311873624985e-126	-27.3126754362116	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MELK	3.81504243151179	7.77699496284063	27.2717004505179	4.0489511374017e-128	8.00988159790336e-126	281.876062404223	MELK	MELK	4.0489511374017e-128	8.00988159790336e-126	27.2717004505179	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TK1	3.03315737817655	9.67550024772915	27.2708905981437	4.10484941316723e-128	8.03314616340255e-126	281.862388490737	TK1	TK1	4.10484941316723e-128	8.03314616340255e-126	27.2708905981437	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
KLHL33	-2.07899401877529	0.895162014863749	-27.2691411685946	4.21116504318273e-128	8.15353231765166e-126	281.836872975355	KLHL33	KLHL33	4.21116504318273e-128	8.15353231765166e-126	-27.2691411685946	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CDK1	3.03217127972622	9.26265697770438	27.2522447381572	5.62840255506927e-128	1.0782834368659e-125	281.547590154368	CDK1	CDK1	5.62840255506927e-128	1.0782834368659e-125	27.2522447381572	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
EBF1	-3.0433051424139	7.58616779521057	-27.2444849839696	6.41844424671677e-128	1.21683005510672e-125	281.416597262642	EBF1	EBF1	6.41844424671677e-128	1.21683005510672e-125	-27.2444849839696	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PAPPA2	-3.39827970701594	1.76697002477291	-27.2240661654436	9.06811511143973e-128	1.70144015492993e-125	281.071948593691	PAPPA2	PAPPA2	9.06811511143973e-128	1.70144015492993e-125	-27.2240661654436	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LPL	-4.72187455180795	9.0902455821635	-27.2192618236291	9.83619509865168e-128	1.82672194689245e-125	280.990865246629	LPL	LPL	9.83619509865168e-128	1.82672194689245e-125	-27.2192618236291	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C16orf59	2.8743898207232	6.60203649876135	27.1419607770205	3.62400938324847e-127	6.66232028031537e-125	279.69030455907	C16orf59	C16orf59	3.62400938324847e-127	6.66232028031537e-125	27.1419607770205	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CCDC64	2.9914346239345	8.26265953757225	27.1281948342639	4.59041685352933e-127	8.35455867342338e-125	279.454571854849	CCDC64	CCDC64	4.59041685352933e-127	8.35455867342338e-125	27.1281948342639	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
KIF18B	3.70770764045483	7.00285119735756	27.121772067268	5.11701450636455e-127	9.22075881344898e-125	279.346267363947	KIF18B	KIF18B	5.11701450636455e-127	9.22075881344898e-125	27.121772067268	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TNXB	-4.49165911816914	8.69406201486375	-27.1086950031741	6.38318635801944e-127	1.13896070309759e-124	279.125773493376	TNXB	TNXB	6.38318635801944e-127	1.13896070309759e-124	-27.1086950031741	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PLK1	3.47621697372422	8.49030677126342	27.1032609231391	6.9973726230546e-127	1.23642894892809e-124	279.034156477085	PLK1	PLK1	6.9973726230546e-127	1.23642894892809e-124	27.1032609231391	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SCARA5	-6.39672784707895	4.57729843104872	-27.0843974376776	9.62536513616199e-127	1.68443889882835e-124	278.716158401201	SCARA5	SCARA5	9.62536513616199e-127	1.68443889882835e-124	-27.0843974376776	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CAT	-1.83262754721807	10.7498134599505	-27.0710067662341	1.20700113751457e-126	2.09213530502525e-124	278.490453170706	CAT	CAT	1.20700113751457e-126	2.09213530502525e-124	-27.0710067662341	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
AOC3	-3.64904886772536	9.43908034682081	-27.0461021230922	1.83857618133373e-126	3.15680061323338e-124	278.070748112694	AOC3	AOC3	1.83857618133373e-126	3.15680061323338e-124	-27.0461021230922	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PPAPDC1A	4.89236307233445	5.92342171758877	27.0290846009679	2.4510302996249e-126	4.16904219188534e-124	277.784015295962	PPAPDC1A	PPAPDC1A	2.4510302996249e-126	4.16904219188534e-124	27.0290846009679	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
RRM2	3.52938074493437	9.35164393063584	27.0039013364095	3.75056665311395e-126	6.32039935987721e-124	277.359777439499	RRM2	RRM2	3.75056665311395e-126	6.32039935987721e-124	27.0039013364095	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZWINT	2.52757023940893	9.20814269199009	26.996611096271	4.24200586879366e-126	7.08298227633436e-124	277.2369841484	ZWINT	ZWINT	4.24200586879366e-126	7.08298227633436e-124	26.996611096271	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CRHBP	-3.36785798029714	2.86811478117258	-26.9889211949096	4.81319480526974e-126	7.96364958690085e-124	277.110990812412	CRHBP	CRHBP	4.81319480526974e-126	7.96364958690085e-124	-26.9889211949096	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
RDH5	-4.15094964016695	5.17213757225434	-26.9835704553225	5.28708519609848e-126	8.66891446567498e-124	277.017354382649	RDH5	RDH5	5.28708519609848e-126	8.66891446567498e-124	-26.9835704553225	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HSPB6	-4.70006864254983	7.78332857142857	-26.9521877919094	8.98135511526092e-126	1.4594702062299e-123	276.488917406619	HSPB6	HSPB6	8.98135511526092e-126	1.4594702062299e-123	-26.9521877919094	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TNMD	-5.01612378656304	2.61255400495458	-26.940245866611	1.09873564956503e-125	1.76200895313897e-123	276.287873555434	TNMD	TNMD	1.09873564956503e-125	1.76200895313897e-123	-26.940245866611	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SPRY2	-2.88319592189223	7.79061445086705	-26.9399800973176	1.10367593768046e-125	1.76200895313897e-123	276.283399548197	SPRY2	SPRY2	1.10367593768046e-125	1.76200895313897e-123	-26.9399800973176	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
GABRD	3.24912377536825	5.46293707679604	26.9349110155961	1.19758652044145e-125	1.89531084104647e-123	276.201945976562	GABRD	GABRD	1.19758652044145e-125	1.89531084104647e-123	26.9349110155961	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CEP55	3.38923567784549	8.09833732452519	26.9103126492737	1.82097480996397e-125	2.85704668459864e-123	275.784041916063	CEP55	CEP55	1.82097480996397e-125	2.85704668459864e-123	26.9103126492737	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC55908	-3.47473499896048	1.33254095788604	-26.8810113088744	2.98554739657441e-125	4.64418483911576e-123	275.290982083171	LOC55908	LOC55908	2.98554739657441e-125	4.64418483911576e-123	-26.8810113088744	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
BUB1B	3.20032408562427	8.0895926507019	26.8619562266243	4.11744698521442e-125	6.35063857041547e-123	274.970410788955	BUB1B	BUB1B	4.11744698521442e-125	6.35063857041547e-123	26.8619562266243	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TSLP	-3.96421876409345	2.90772436003303	-26.8218931952036	8.09211757989414e-125	1.23761798280734e-122	274.296601844774	TSLP	TSLP	8.09211757989414e-125	1.23761798280734e-122	-26.8218931952036	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MYH1	-3.39270579731005	1.16223501238646	-26.7874221128617	1.44694001448052e-124	2.19452568862879e-122	273.717046793237	MYH1	MYH1	1.44694001448052e-124	2.19452568862879e-122	-26.7874221128617	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MAP1LC3C	-3.77054475283468	2.59757786952931	-26.7754031408484	1.77186634615454e-124	2.66512128099278e-122	273.515019025358	MAP1LC3C	MAP1LC3C	1.77186634615454e-124	2.66512128099278e-122	-26.7754031408484	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SLC7A14	-2.27348523245214	0.81183402146986	-26.7478299495391	2.80912889943854e-124	4.1906677024411e-122	273.055425505297	SLC7A14	SLC7A14	2.80912889943854e-124	4.1906677024411e-122	-26.7478299495391	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ABCB5	-4.24547765916615	2.430060776218	-26.7418171592008	3.12055159252014e-124	4.61740154340379e-122	272.950592850062	ABCB5	ABCB5	3.12055159252014e-124	4.61740154340379e-122	-26.7418171592008	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ASPA	-3.61176843224743	3.07885218827415	-26.7372279525523	3.36600385298262e-124	4.94042501002288e-122	272.875077672275	ASPA	ASPA	3.36600385298262e-124	4.94042501002288e-122	-26.7372279525523	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CENPM	3.02316165459227	6.80851040462428	26.6238051027814	2.27655968118109e-123	3.31467089579967e-121	270.968801670229	CENPM	CENPM	2.27655968118109e-123	3.31467089579967e-121	26.6238051027814	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MASP1	-4.30471436133634	2.81710132122213	-26.6164566836182	2.57624389612656e-123	3.72124118329392e-121	270.845474049316	MASP1	MASP1	2.57624389612656e-123	3.72124118329392e-121	-26.6164566836182	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ASPM	3.73194305602201	8.51300867052023	26.6114768603505	2.80143911707741e-123	4.01466078195345e-121	270.76190333762	ASPM	ASPM	2.80143911707741e-123	4.01466078195345e-121	26.6114768603505	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C13orf36	-2.66515223896112	0.88286284062758	-26.5974538924299	3.53364692312931e-123	5.02440421882449e-121	270.530329049876	C13orf36	C13orf36	3.53364692312931e-123	5.02440421882449e-121	-26.5974538924299	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CCNB2	3.30254751715204	8.21786061106524	26.5933312310499	3.80172337610024e-123	5.36367173992437e-121	270.45742047298	CCNB2	CCNB2	3.80172337610024e-123	5.36367173992437e-121	26.5933312310499	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HSPB7	-4.41302680676165	5.69157456647399	-26.584746464306	4.39243704662847e-123	6.14941186527986e-121	270.313387416604	HSPB7	HSPB7	4.39243704662847e-123	6.14941186527986e-121	-26.584746464306	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PALMD	-2.94730169601304	8.85495656482246	-26.5458573301703	8.4485978410956e-123	1.17377466189267e-120	269.661068338138	PALMD	PALMD	8.4485978410956e-123	1.17377466189267e-120	-26.5458573301703	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
GYS2	-2.95517439987845	0.955500412881916	-26.5396569665644	9.36731401793073e-123	1.29155390247227e-120	269.558122079279	GYS2	GYS2	9.36731401793073e-123	1.29155390247227e-120	-26.5396569665644	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CKS2	2.46573686049673	8.95361345995045	26.5318583781178	1.0690994882159e-122	1.46297824703228e-120	269.426314100387	CKS2	CKS2	1.0690994882159e-122	1.46297824703228e-120	26.5318583781178	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC286367	-2.68776898319179	4.9747014863749	-26.503520244839	1.71518268174588e-122	2.32957647819216e-120	268.954896382505	LOC286367	LOC286367	1.71518268174588e-122	2.32957647819216e-120	-26.503520244839	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CDKN3	2.93368390266917	6.918430388109	26.4670070890323	3.18007666271362e-122	4.28721446380651e-120	268.339223861815	CDKN3	CDKN3	3.18007666271362e-122	4.28721446380651e-120	26.4670070890323	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC728264	-3.82010605079242	7.23220668868704	-26.4507802272807	4.1768317145795e-122	5.58958361804021e-120	268.067326626688	LOC728264	LOC728264	4.1768317145795e-122	5.58958361804021e-120	-26.4507802272807	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC90586	-2.17883369796414	1.30330867052023	-26.4470936466018	4.42731077238159e-122	5.88153693849233e-120	268.009232996603	LOC90586	LOC90586	4.42731077238159e-122	5.88153693849233e-120	-26.4470936466018	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CEP68	-1.3080144572918	9.52277960363336	-26.4348675152501	5.43677972032675e-122	7.17024571811209e-120	267.804403943657	CEP68	CEP68	5.43677972032675e-122	7.17024571811209e-120	-26.4348675152501	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LEPR	-3.20858082809575	7.63439190751445	-26.4247668124914	6.465911340329e-122	8.46615729453149e-120	267.631538900888	LEPR	LEPR	6.465911340329e-122	8.46615729453149e-120	-26.4247668124914	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
NIPSNAP3B	-2.66991357370181	4.81441288191577	-26.4008642153396	9.62435501668526e-122	1.25116615216908e-119	267.234867082884	NIPSNAP3B	NIPSNAP3B	9.62435501668526e-122	1.25116615216908e-119	-26.4008642153396	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
POC1A	2.04405184954181	7.5947465730801	26.3890712257317	1.17320303941814e-121	1.51434718563193e-119	267.037386874156	POC1A	POC1A	1.17320303941814e-121	1.51434718563193e-119	26.3890712257317	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TOP2A	3.67204236834108	10.794429314616	26.3671997033262	1.69995503716625e-121	2.1788156110159e-119	266.66755953967	TOP2A	TOP2A	1.69995503716625e-121	2.1788156110159e-119	26.3671997033262	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LRRTM2	-2.93151855219178	3.19728901734104	-26.3193253567561	3.78260240924035e-121	4.81422124812409e-119	265.869940428911	LRRTM2	LRRTM2	3.78260240924035e-121	4.81422124812409e-119	-26.3193253567561	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
KIFC1	3.1133176965888	8.76094170107349	26.2887415443383	6.34156089830544e-121	8.01502835758048e-119	265.354668418124	KIFC1	KIFC1	6.34156089830544e-121	8.01502835758048e-119	26.2887415443383	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CLEC3B	-3.65814108333732	7.439151940545	-26.2575654769521	1.06969887976219e-120	1.34265652494288e-118	264.833274891457	CLEC3B	CLEC3B	1.06969887976219e-120	1.34265652494288e-118	-26.2575654769521	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TMEM220	-2.62208258328135	5.73062716763006	-26.2243605330301	1.85976236179031e-120	2.31833390305368e-118	264.281717008295	TMEM220	TMEM220	1.85976236179031e-120	2.31833390305368e-118	-26.2243605330301	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
NDC80	3.33040380383503	7.54203055326177	26.1958489480282	3.00985809556005e-120	3.7264909754553e-118	263.801618384224	NDC80	NDC80	3.00985809556005e-120	3.7264909754553e-118	26.1958489480282	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
KIAA0408	-5.5319235234851	2.45881453344344	-26.1764791062378	4.1638489590203e-120	5.12040885501145e-118	263.477969106408	KIAA0408	KIAA0408	4.1638489590203e-120	5.12040885501145e-118	-26.1764791062378	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PPAP2B	-2.08473372435189	10.2592845582164	-26.1539094355501	6.07703805951186e-120	7.40807413918151e-118	263.100937701262	PPAP2B	PPAP2B	6.07703805951186e-120	7.40807413918151e-118	-26.1539094355501	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
DMD	-3.8043246909434	7.75055945499587	-26.1536299239122	6.10555560921553e-120	7.40807413918151e-118	263.096268961902	DMD	DMD	6.10555560921553e-120	7.40807413918151e-118	-26.1536299239122	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
KIF2C	3.43671207119897	8.34105846407927	26.1177170358808	1.11407435226276e-119	1.34279160338955e-117	262.496524107956	KIF2C	KIF2C	1.11407435226276e-119	1.34279160338955e-117	26.1177170358808	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C12orf39	-4.08388005405492	1.21668728323699	-26.0984827222297	1.5373101756575e-119	1.84072665769517e-117	262.175405692872	C12orf39	C12orf39	1.5373101756575e-119	1.84072665769517e-117	-26.0984827222297	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
